App,Class,B,CBO,CLOC,COM_RAT,Command,Cons,CSA,CSO,CSOA,Cyclic,D,Dcy,Dcy1,DIT,Dpt,Dpt1,E,Inner,Inner1,Jf,JLOC,Jm,JTA,JTM,LCOM,Level,Level1,LOC,MPC,N,n,NAAC,NAIC,NCLOC,NOAC,NOC,NOIC,NOOC,NTP,OCavg,OCmax,OPavg,OSavg,OSmax,PDcy,PDpt,Query,RFC,STAT,SUB,TCOM_RAT,TODO,V,WMC
Book-Catalogue,com.eleybourn.bookcatalogue.filechooser.FileLister,0,9,16,0.4103,2,1,3,19,22,303,20,6,483,1,3,320,6559,2,1,0,12,0.6,0,0,1,2,305,39,,61,36,3,0,23,2,1,11,0,0,1.33,2,1.2,2.33,3,2,1,2,9,7,1,1.6,0,315,4
Book-Catalogue,com.eleybourn.bookcatalogue.filechooser.FileLister.FileDetailsComparator,0,2,3,0.375,0,0,0,22,22,0,5,1,2,1,1,321,325,0,1,1,3,0,0,0,1,3,3,8,7,16,13,0,0,5,1,0,18,0,0,1,1,2,1,1,1,1,1,5,1,0,0.6,0,59,1
Book-Catalogue,com.eleybourn.bookcatalogue.filechooser.FileLister.FileListerListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GenericTask,0,11,19,0.2,1,1,10,43,53,303,56,7,483,3,4,320,90385,1,2,0,16,0.75,0,0,2,2,305,95,,239,102,1,9,76,3,4,31,0,0,1.8,5,4,10.2,33,3,1,2,30,51,4,0.338,0,1594,9
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GenericTask.TaskHolder,0,1,5,0.3125,0,0,9,12,21,0,0,0,0,1,1,321,0,0,0,0,5,1,0,0,0,1,1,16,0,3,3,9,0,11,0,0,11,0,0,,,0,,,0,1,0,0,0,0,0.4545,0,4,0
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GetImageTask,0,4,28,0.5833,2,1,3,18,21,303,8,4,483,1,1,320,933,0,1,1,26,1,0,0,1,2,305,48,2,28,16,3,0,20,3,0,11,0,0,1,1,1,1.25,2,2,1,1,6,5,0,1.4,0,112,4
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsAuthorizationActivity,0,5,16,0.4103,1,0,17,667,684,0,14,5,485,9,0,0,3627,0,15,1,9,0,0,0,2,4,307,39,10,47,36,0,17,24,1,0,499,1,0,2,3,0.5,7.5,14,3,0,1,14,15,0,0.625,0,242,4
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsAuthorizationResultCheck,0,10,11,0.2292,0,1,10,46,56,0,26,9,484,4,1,1,11640,0,2,0,10,0,0,0,2,3,306,48,19,81,41,1,9,37,2,0,34,0,0,1.33,2,0.67,4.67,12,2,1,2,13,14,0,0.2973,0,433,4
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsExportFailuresActivity,0,15,65,0.3552,9,1,25,688,713,303,76,14,483,10,1,320,126360,0,16,0.8,52,0.8462,0,0,2,2,305,183,48,250,99,5,20,122,7,0,496,5,0,1.44,3,1.23,3.62,11,3,1,3,48,58,0,0.5,0,1657,23
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsManager,6,40,274,0.3698,8,1,16,41,57,303,258,24,483,1,24,320,2656726,4,0,0.1875,203,0.8621,0,0,6,2,305,741,87,1257,289,16,0,469,28,0,11,0,0,3.1,21,1,10.69,77,4,3,20,133,310,0,0.5935,0,10275,90
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsManager.Exceptions,0,0,3,0.6,0,0,0,12,12,0,7,0,0,1,0,0,1649,4,0,1,3,1,0,0,0,1,1,5,1,55,16,0,0,2,0,0,11,0,0,,,0,,,0,0,0,0,0,0,1.5,0,219,0
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsManager.Exceptions.BookNotFoundException,0,13,0,0,0,1,2,37,39,0,4,1,1,4,12,321,202,0,1,0,0,0,0,0,0,2,2,4,1,13,11,1,1,4,0,0,24,0,0,1,1,1,1,1,1,3,0,2,1,0,0,0,44,1
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsManager.Exceptions.GeneralException,0,3,0,0,0,1,2,36,38,0,3,0,0,3,3,324,139,0,1,0,0,0,0,0,0,1,1,5,0,12,10,2,0,5,0,3,24,0,0,1,1,1,1,1,0,1,0,1,1,3,0,0,39,1
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsManager.Exceptions.NetworkException,0,15,0,0,0,1,2,37,39,0,5,1,1,4,14,321,250,0,1,0,0,0,0,0,0,2,2,4,1,14,12,1,1,4,0,0,24,0,0,1,1,1,1,1,1,3,0,2,1,0,0,0,50,1
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsManager.Exceptions.NotAuthorizedException,0,15,0,0,0,1,2,37,39,0,4,1,1,4,14,321,202,0,1,0,0,0,0,0,0,2,2,4,1,13,11,1,1,4,0,0,24,0,0,1,1,1,1,1,1,2,0,2,1,0,0,0,44,1
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsManager.ExportDisposition,0,3,1,0.5,0,0,5,23,28,0,0,0,0,,3,321,0,0,2,0,1,1,0,0,0,1,1,2,,3,3,5,0,1,0,,20,0,0,,,0,,,0,1,0,0,0,,1,0,4,0
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsManager.GoodreadsBookshelf,0,3,0,0,0,1,1,15,16,0,5,1,1,1,2,322,308,0,0,0,0,0,0,0,1,2,2,12,2,17,11,1,0,12,2,0,11,0,0,1,1,0.33,1,1,1,1,2,5,3,0,0,0,58,3
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsManager.GoodreadsBookshelves,0,2,0,0,0,1,1,14,15,0,8,1,2,1,1,321,656,0,0,0,0,0,0,0,1,3,3,13,3,21,15,1,0,13,1,0,11,0,0,1.5,2,1,2,3,1,1,1,5,4,0,0,0,82,3
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsRegister,0,16,30,0.2521,4,0,17,671,688,303,30,14,483,9,2,320,27456,0,15,1,25,0.6667,0,0,2,2,305,119,32,143,79,0,17,89,4,0,496,2,0,1.27,2,0.5,4.09,8,3,2,2,22,45,0,0.4337,0,901,14
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsSearchCriteria,0,12,34,0.2519,7,0,20,674,694,0,65,12,487,9,0,0,89303,0,15,0,30,0.7778,0,0,2,5,309,135,51,206,96,3,17,101,6,0,493,3,0,1.6,2,0.89,5.5,7,4,0,2,43,55,0,0.3366,0,1356,16
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsSearchResults,0,16,33,0.3438,5,0,23,671,694,1,67,15,486,9,2,2,109370,2,15,0,20,0.8,0,0,1,4,308,96,18,240,105,6,17,63,2,0,494,3,0,1.8,2,0.4,7.2,3,5,1,0,33,36,0,1.2857,1,1611,9
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsSearchResults.ListHolder,0,3,5,0.4545,0,0,4,12,16,0,0,1,484,1,2,3,0,0,0,0,5,1,0,0,0,3,306,11,0,2,2,4,0,6,0,0,11,0,0,,,0,,,1,1,0,0,0,0,0.8333,0,2,0
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsSearchResults.ResultsAdapter,0,7,16,0.2909,0,1,1,72,73,1,35,7,486,3,1,2,18933,0,5,1,7,0,0,0,1,4,308,55,16,94,54,1,0,39,0,0,45,1,0,1.33,2,1.5,7.67,14,2,1,1,15,23,0,0.4103,0,540,4
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsUtils,0,17,43,0.2048,4,0,0,18,18,303,74,14,483,1,3,320,161777,0,0,1,34,1,0,0,1,2,305,210,83,334,93,0,0,167,6,0,11,0,0,1.65,4,1,4.2,12,5,1,2,22,84,0,0.2883,0,2184,33
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.GoodreadsWork,0,13,31,0.3563,2,1,14,16,30,303,39,7,483,1,7,320,22424,0,0,0,20,0.75,0,0,1,2,305,87,15,105,43,14,0,56,3,0,11,0,0,2.25,3,0.75,5.5,12,2,3,1,16,22,0,0.5536,0,569,9
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.ImportAllTask,4,24,173,0.3433,6,1,18,60,78,303,225,23,483,4,1,320,1627039,0,2,0.8889,123,0.9412,0,0,2,2,305,504,161,903,257,9,9,331,15,0,33,1,0,4.41,23,2.12,13.24,80,7,1,10,103,225,0,0.5227,0,7229,75
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.SendAllBooksTask,0,19,52,0.2971,0,1,17,48,65,303,69,17,483,4,2,320,115926,0,2,0.875,30,0.8,0,0,2,2,305,175,43,247,107,8,9,123,3,0,33,1,0,3.8,15,1,15.6,68,4,1,4,41,78,0,0.4228,0,1665,19
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.SendOneBookTask,0,18,34,0.272,0,1,11,47,58,303,47,15,483,4,3,320,49620,0,2,0.5,22,0.75,0,0,2,2,305,125,30,167,80,2,9,91,3,0,34,0,0,4,13,1.25,14.75,51,3,1,3,30,59,0,0.3736,0,1055,16
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.ApiHandler,0,13,10,0.5882,0,1,2,13,15,303,2,2,483,1,11,320,67,0,0,0.5,10,0,0,0,0,2,305,17,,9,8,2,0,7,0,9,11,0,0,1,1,1,1,1,2,1,0,2,1,11,1.4286,0,26,1
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.AuthUserApiHandler,0,6,33,0.4459,1,1,6,18,24,303,15,6,483,2,1,320,5985,0,0,0,15,0.4,0,0,2,2,305,74,9,74,42,4,2,41,4,0,11,0,0,1,1,0.2,2.14,7,2,1,3,12,15,0,0.8049,0,399,7
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.BookshelfListApiHandler,0,8,163,0.8069,1,1,3,16,19,303,26,8,483,2,1,320,21739,1,0,0,26,0.6667,0,0,1,2,305,202,25,130,77,1,2,39,2,0,11,0,0,1.33,2,0.67,5.33,10,2,1,1,26,16,0,5.7333,0,814,4
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.BookshelfListApiHandler.BookshelfListFieldNames,0,3,9,0.4737,0,0,8,12,20,0,2,0,0,1,3,323,258,0,0,0,9,1,0,0,0,1,1,19,0,36,12,8,0,10,0,0,11,0,0,,,0,,,0,2,0,0,0,0,0.9,0,129,0
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.IsbnToId,0,6,15,0.5357,0,1,2,15,17,303,6,5,483,2,2,320,670,0,0,1,7,0,0,0,1,2,305,28,4,23,20,0,2,13,1,0,11,0,0,1,1,1,2,3,2,2,1,7,4,0,1.1538,0,99,2
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.ListReviewsApiHandler,0,13,236,0.7024,2,1,6,17,23,303,31,12,483,2,1,320,82770,1,0,0.75,37,0.5,0,0,2,2,305,336,72,350,172,4,2,100,3,0,11,0,0,1.25,2,1.25,3.12,10,3,1,1,38,25,0,2.6923,0,2599,10
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.ListReviewsApiHandler.ListReviewsFieldNames,0,3,9,0.225,0,0,29,12,41,303,2,1,483,1,2,320,1210,0,0,0,9,1,0,0,0,2,305,40,0,120,33,29,0,31,0,0,11,0,0,,,0,,,1,2,0,0,0,0,0.2903,0,605,0
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.OwnedBookCreateHandler,0,9,20,0.3704,2,1,2,16,18,0,35,9,486,2,0,0,32970,2,0,1,5,0,0,0,1,3,306,54,20,150,72,0,2,34,2,0,11,0,0,1.33,2,1.67,6,14,2,0,0,18,18,0,-1180,0,925,4
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.OwnedBookCreateHandler.InvalidIsbnException,0,1,0,0,0,0,1,40,41,0,3,0,0,4,1,1,94,0,1,0,0,1,0,0,0,1,1,3,0,9,8,1,0,3,0,0,24,0,0,,,0,,,0,1,0,0,0,0,0,0,26,0
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.OwnedBookCreateHandler.OwnedBookCreateParser,0,1,39,0.5652,3,0,5,51,56,0,22,0,0,2,1,1,9303,0,4,0,0,0,0,0,1,1,1,69,11,79,39,5,0,30,1,0,25,3,0,1.75,4,2.5,2.75,6,0,1,1,13,11,0,1.3,0,417,7
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.ReviewUpdateHandler,0,5,53,0.6883,1,1,2,15,17,303,17,5,483,2,1,320,7091,0,0,1,5,0,0,0,1,2,305,77,10,75,45,0,2,24,1,0,11,0,0,3,5,3,7,13,2,1,0,12,14,0,2.2083,0,411,6
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.SearchBooksApiHandler,0,11,227,0.607,1,1,22,19,41,303,37,10,483,2,2,320,77869,0,0,0.35,41,0.8333,0,0,4,2,305,374,47,323,88,20,2,147,5,0,11,0,0,1,1,0.33,2.29,14,2,1,4,20,48,0,1.5616,0,2086,21
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.ShelfAddBookHandler,0,10,48,0.5053,1,1,4,18,22,303,19,9,483,2,2,320,10312,0,0,0,23,0.6,0,0,1,2,305,95,14,92,51,2,2,47,4,0,11,0,0,1.17,2,1.6,3,11,2,2,3,17,18,0,1.0652,0,521,7
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.ShowBookApiHandler,2,19,306,0.5474,1,1,25,16,41,303,98,17,483,2,2,320,625958,1,0,0.4348,49,0.6667,0,0,1,2,305,559,,829,201,23,2,253,2,2,11,0,0,2.56,19,1.33,7.22,44,4,1,1,30,130,2,1.3487,1,6342,46
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.ShowBookApiHandler.ShowBookFieldNames,0,2,5,0.2083,0,0,17,12,29,0,2,0,0,1,2,321,632,0,0,0,5,1,0,0,0,1,1,24,0,72,21,17,0,19,0,0,11,0,0,,,0,,,0,2,0,0,0,0,0.2632,0,316,0
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.ShowBookByIdApiHandler,0,6,20,0.6452,0,1,25,18,43,303,7,6,483,3,1,320,975,0,0,1,19,0.5,0,0,1,2,305,31,4,28,25,0,25,11,1,0,13,0,0,1,1,1.5,2.5,4,2,1,1,7,5,0,1.8182,0,130,2
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.ShowBookByIsbnApiHandler,0,10,22,0.5946,0,1,25,18,43,303,14,10,483,3,1,320,3476,0,0,1,19,0.5,0,0,1,2,305,37,8,47,34,0,25,16,1,0,13,0,0,2,3,1.5,5,9,4,1,1,11,10,0,1.3125,1,239,4
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.SimpleXmlFilter,2,14,10,0.0412,2,1,10,37,47,7,159,12,13,1,4,328,832069,9,0,0,6,0,0,0,2,2,11,243,11,727,144,10,0,233,24,0,11,0,0,1.61,6,1.24,4.1,14,1,1,22,44,127,0,0.0611,0,5212,50
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.SimpleXmlFilter.AttrFilter,0,6,0,0,1,1,2,14,16,7,3,1,13,1,6,328,139,0,0,0,0,0,0,0,1,2,11,9,,14,10,2,0,9,0,4,11,0,0,1,1,2,2,2,1,1,0,2,2,4,0,0,46,1
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.SimpleXmlFilter.BooleanAttrFilter,0,3,0,0,1,1,2,16,18,7,6,3,13,2,1,328,524,0,0,1,0,0,0,0,1,2,11,9,5,19,19,0,2,9,1,0,11,0,0,1,1,2,1.5,2,1,1,0,7,3,0,0,0,80,2
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.SimpleXmlFilter.BuilderContext,0,11,0,0,6,1,11,26,37,7,30,6,13,1,8,328,20718,0,1,0,0,0,0,0,3,2,11,68,8,126,44,11,0,68,11,0,11,0,0,1.42,2,0.58,2.42,6,1,1,5,22,29,0,0,0,687,17
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.SimpleXmlFilter.DataStore,0,2,0,0,1,1,1,17,18,0,6,1,1,1,1,329,373,0,1,0,0,0,0,0,2,2,2,14,0,16,11,1,0,14,2,0,11,0,0,1,1,0.33,1,1,1,1,1,5,3,0,0,0,55,3
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.SimpleXmlFilter.DataStoreProvider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.SimpleXmlFilter.DoubleAttrFilter,0,3,0,0,1,1,2,16,18,7,5,2,13,2,1,328,352,0,0,1,0,0,0,0,1,2,11,8,4,16,16,0,2,8,1,0,11,0,0,1,1,2,1,1,1,1,0,6,2,0,0,0,64,2
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.SimpleXmlFilter.LongAttrFilter,0,3,0,0,1,1,2,16,18,7,5,2,13,2,1,328,352,0,0,1,0,0,0,0,1,2,11,8,4,16,16,0,2,8,1,0,11,0,0,1,1,2,1,1,1,1,0,6,2,0,0,0,64,2
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.SimpleXmlFilter.StringAttrFilter,0,3,0,0,1,1,2,16,18,7,5,2,13,2,1,328,293,0,0,1,0,0,0,0,1,2,11,8,3,15,15,0,2,8,1,0,11,0,0,1,1,2,1,1,1,1,0,5,2,0,0,0,58,2
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.SimpleXmlFilter.XmlListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.TrivialParser,0,0,15,0.2381,3,1,1,52,53,0,70,0,0,2,0,0,69021,0,4,0,7,0,0,0,1,1,1,63,30,170,54,1,0,48,1,0,25,3,0,2.6,6,2,6.2,19,0,0,1,17,31,0,0.3125,0,978,13
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.XmlFilter,0,12,105,0.5385,3,1,7,27,34,2,46,3,3,1,10,333,64677,3,0,1,101,0.8667,0,0,2,1,3,195,24,218,82,7,0,90,14,0,11,0,0,1.73,3,1.33,3,8,1,2,11,30,45,0,1.378,0,1385,26
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.XmlFilter.ElementContext,0,12,6,0.2609,0,1,8,13,21,2,2,1,3,1,12,333,205,0,0,0,6,0,0,0,0,1,3,23,0,27,14,8,0,17,0,0,11,0,0,1,1,5,5,5,1,2,0,1,5,0,0.3529,0,102,1
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.XmlFilter.XmlHandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.XmlFilter.XmlHandlerExt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Book-Catalogue,com.eleybourn.bookcatalogue.goodreads.api.XmlResponseParser,0,9,40,0.4819,3,1,2,51,53,0,40,2,4,2,7,321,30813,0,4,1,25,1,0,0,1,2,4,83,19,130,56,2,0,43,0,0,25,3,0,2,3,2.75,6.25,11,1,2,0,23,25,0,0.9302,0,754,8
Book-Catalogue,com.eleybourn.bookcatalogue.messaging.MessageSwitch.Message,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Book-Catalogue,com.eleybourn.bookcatalogue.messaging.MessageSwitch.MessageListeners,0,2,29,0.3718,3,0,2,20,22,303,38,1,483,1,2,320,15358,0,1,1,22,1,0,0,2,2,305,78,9,85,27,2,0,49,5,0,13,0,0,2.6,6,0.6,5.2,14,1,1,2,11,26,0,0.5918,0,404,13
Book-Catalogue,com.eleybourn.bookcatalogue.messaging.MessageSwitch.MessageRoutingSlip,0,5,15,0.2885,1,1,2,15,17,303,22,5,483,1,2,320,7068,0,1,1,11,1,0,0,1,2,305,52,8,60,36,2,0,37,1,0,11,0,0,3.5,6,1,10,18,2,1,0,9,20,0,0.4054,0,310,7
Book-Catalogue,com.eleybourn.bookcatalogue.messaging.MessageSwitch.MessageSender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,
Book-Catalogue,com.eleybourn.bookcatalogue.messaging.MessageSwitch.MessageSenderImpl,0,2,9,0.3,1,1,2,19,21,303,7,2,483,1,1,320,794,0,1,0,9,1,0,0,3,2,305,30,1,27,17,2,0,21,3,0,11,0,0,1,1,0.25,1.25,2,1,1,2,5,5,0,0.4286,0,110,4
Book-Catalogue,com.eleybourn.bookcatalogue.messaging.MessageSwitch.RoutingSlip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Book-Catalogue,com.eleybourn.bookcatalogue.properties.BooleanListProperty,0,14,7,0.1591,0,6,10,61,71,303,36,10,483,4,4,320,18328,0,1,1,7,0,0,0,3,2,305,44,15,96,36,0,10,37,3,0,38,0,0,1.11,2,3.44,1.56,5,2,1,3,18,14,0,0.1892,0,496,10
Book-Catalogue,com.eleybourn.bookcatalogue.properties.BooleanProperty,1,14,24,0.1727,2,7,9,60,69,303,104,12,483,3,3,320,186417,1,1,1,17,0.125,0,0,7,2,305,139,45,277,85,0,9,115,6,0,33,3,0,1.39,4,2.31,3.5,14,3,3,7,44,63,0,0.2087,0,1775,25
Book-Catalogue,com.eleybourn.bookcatalogue.properties.BooleanProperty.Holder,0,1,0,0,0,0,4,12,16,303,0,1,483,1,1,320,0,0,0,0,0,1,0,0,0,2,305,6,0,3,3,4,0,6,0,0,11,0,0,,,0,,,1,1,0,0,0,0,0,0,4,0
Book-Catalogue,com.eleybourn.bookcatalogue.properties.IntegerListProperty,0,13,5,0.1282,0,5,10,60,70,303,33,10,483,4,3,320,14756,0,1,1,5,0,0,0,3,2,305,39,14,85,35,0,10,34,3,0,38,0,0,1.12,2,3.25,1.62,5,2,2,3,17,13,0,0.1471,0,435,9
Book-Catalogue,com.eleybourn.bookcatalogue.properties.ListProperty,1,14,43,0.3007,3,2,10,51,61,303,79,11,483,3,3,320,179286,3,0,1,27,0.625,0,0,1,2,305,143,,329,113,1,9,100,6,3,35,0,1,2,5,2.75,5.55,24,2,1,3,33,61,3,1.9184,0,2243,22
Book-Catalogue,com.eleybourn.bookcatalogue.properties.ListProperty.Holder,0,2,7,0.4667,0,1,2,13,15,303,3,1,483,1,1,320,109,0,0,0,7,0,0,0,0,2,305,15,0,11,10,2,0,8,0,0,11,0,1,1,1,2,2,2,1,1,0,1,2,0,0.875,0,36,1
Book-Catalogue,com.eleybourn.bookcatalogue.properties.ListProperty.ItemEntries,0,10,26,0.7027,0,0,1,17,18,303,6,1,483,1,9,320,452,0,1,0,15,1,0,0,1,2,305,37,2,19,14,1,0,11,2,0,13,0,1,1,1,1.5,1.5,2,1,3,2,6,3,0,2.3636,0,72,2
Book-Catalogue,com.eleybourn.bookcatalogue.properties.ListProperty.ItemEntry,0,5,19,0.4524,1,1,3,17,20,303,8,1,483,1,4,320,1151,0,0,0.6667,13,0.8,0,0,2,2,305,42,2,34,18,3,0,24,3,0,10,1,1,1,1,1,1.6,3,1,2,3,6,8,0,0.75,0,141,5
Book-Catalogue,com.eleybourn.bookcatalogue.properties.Properties,0,16,37,0.4744,3,0,2,21,23,303,29,7,483,1,9,320,12155,0,1,0,32,1,0,0,1,2,305,78,15,77,41,2,0,41,6,0,13,0,0,1.67,4,0.67,3.5,13,1,2,3,21,21,0,0.9024,0,412,10
Book-Catalogue,com.eleybourn.bookcatalogue.properties.Property,0,17,90,0.6122,1,1,6,28,34,303,20,2,483,1,15,320,12087,4,0,1,87,1,0,0,9,2,305,147,,113,37,6,0,57,13,1,11,0,0,1,1,0.56,1.36,3,2,3,14,17,19,8,3.7419,0,588,14
Book-Catalogue,com.eleybourn.bookcatalogue.properties.Property.BooleanValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Book-Catalogue,com.eleybourn.bookcatalogue.properties.Property.IntegerValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Book-Catalogue,com.eleybourn.bookcatalogue.properties.Property.StringValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Book-Catalogue,com.eleybourn.bookcatalogue.properties.Property.ValidationException,0,3,5,0.4545,0,1,1,41,42,0,5,0,0,4,3,321,250,0,1,0,5,0,0,0,0,1,1,11,1,14,12,1,0,6,0,0,24,0,0,1,1,1,1,1,0,2,0,2,1,0,0.8333,0,50,1
Book-Catalogue,com.eleybourn.bookcatalogue.properties.PropertyComparator,0,3,8,0.3333,0,0,0,22,22,303,22,2,483,1,1,320,5126,0,1,1,5,0,0,0,1,2,305,24,12,50,23,0,0,16,1,0,18,0,0,5,5,2,10,10,1,1,1,7,10,0,0.5,0,226,5
Book-Catalogue,com.eleybourn.bookcatalogue.properties.PropertyGroup,0,20,31,0.4026,0,1,24,15,39,303,27,4,483,1,17,320,42649,1,0,0.5417,27,1,0,0,1,2,305,77,10,248,74,24,0,46,2,0,11,0,0,2,3,1.67,4.33,6,2,3,2,8,13,0,1.9615,0,1539,6
Book-Catalogue,com.eleybourn.bookcatalogue.properties.PropertyGroup.PropertyGroups,0,1,20,0.5882,0,0,1,82,83,303,25,1,483,3,1,320,5746,0,3,0,20,1,0,0,1,2,305,34,4,47,27,1,0,14,2,0,53,0,0,1.5,2,2,3.5,4,1,1,2,7,7,0,1.4286,0,223,3
Book-Catalogue,com.eleybourn.bookcatalogue.properties.StringListProperty,0,11,5,0.1282,0,5,10,60,70,303,33,10,483,4,1,320,14756,0,1,1,5,0,0,0,3,2,305,39,14,85,35,0,10,34,3,0,38,0,0,1.12,2,3.25,1.62,5,2,1,3,17,13,0,0.1471,0,435,9
Book-Catalogue,com.eleybourn.bookcatalogue.properties.StringProperty,0,14,23,0.2644,2,3,10,54,64,303,41,12,483,3,2,320,34686,0,1,1,20,0.6,0,0,5,2,305,87,31,138,64,1,9,64,6,1,34,1,0,1.23,3,1.7,2.08,5,3,1,5,31,27,1,0.3594,0,828,16
Book-Catalogue,com.eleybourn.bookcatalogue.properties.ValuePropertyWithGlobalDefault,0,13,80,0.4969,0,2,9,43,52,303,50,2,483,2,11,320,45521,0,0,1,79,1,0,0,1,2,305,161,,165,45,4,5,81,11,3,22,1,1,1.64,4,1.19,2.86,7,1,3,14,21,40,7,0.9877,0,906,23
Book-Catalogue,com.eleybourn.bookcatalogue.scanner.Pic2ShopScanner,0,6,22,0.4,1,0,2,17,19,303,19,5,483,1,1,320,7610,0,1,0,21,1,0,0,2,2,305,55,8,73,42,2,0,33,3,0,11,0,0,2.33,3,1,5.33,6,3,1,2,12,16,0,0.6667,0,393,7
Book-Catalogue,com.eleybourn.bookcatalogue.scanner.Scanner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
Book-Catalogue,com.eleybourn.bookcatalogue.scanner.ScannerManager,0,9,22,0.3099,0,0,5,13,18,303,21,6,483,1,3,320,11716,1,0,0.6,19,1,0,0,1,2,305,71,14,104,38,5,0,49,1,0,11,0,0,1.43,4,0,2.43,8,2,2,1,10,17,0,0.6905,0,545,10
